Start Date,End Date,Pre-Confidence: Scoping your topic ,Pre-Confidence: Searching Keywords,Pre-Confidence: Searching library online databases,Pre-Confidence: Searching the Internet using Google,Pre-Confidence:  Evaluating information,Pre-Confidence: Citing References,Pre-Confidence: Creating Reference List,PT: Scoping your topic,PT: Searching using keywords,PT: Searching library online databases,PT: Searching the Internet using Google,PT: Evaluating information,PT: Citing References,PT: Creating Reference List,School,Email Address
8/19/2017 23:40,8/19/2017 23:42,Somewhat confident,Confident,Confident,Confident,Confident,Confident,Confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,5150df81fcee7e68f0251b9ebd42d0a0bebfad58901c3c0f791ef05a5bff7f8b
8/19/2017 23:36,8/19/2017 23:39,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,No,No,No,No,Yes,No,No,Lee Kong Chian School of Business,948d0531e4b6b4f37fc52dd917183ed112f38b29304b42fc1b421e1e569537a5
8/19/2017 21:51,8/19/2017 21:53,Confident,Confident,Confident,Confident,Confident,Somewhat confident,Somewhat confident,No,No,No,No,No,No,No,School of Accountancy,4094a5e7aa606701b08438a08f5e2a7246ef8f5399c62ec1d5c26339184ad399
8/19/2017 21:36,8/19/2017 21:38,Somewhat confident,Confident,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Yes,Yes,Unsure,Yes,Unsure,Yes,Unsure,School of Accountancy,0b320420d7a89e6b9c56ec7f27985a3f48a74988f14d99b92f6b607ebccb3adc
8/19/2017 21:34,8/19/2017 21:36,Somewhat confident,Confident,Not confident at all,Somewhat confident,Somewhat confident,Very confident,Confident,No,No,No,No,No,No,No,School of Accountancy,f3bdabe0731d5770efff05c819f1317128ce6f667b0d55d3098a51c2a883f6db
8/19/2017 21:20,8/19/2017 21:23,Slightly confident,Slightly confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Slightly confident,No,Unsure,No,Yes,No,Unsure,Unsure,School of Economics,32da0ee40cad74fa5988f7f05dd000a7a6d8fb7d5aa6f0c071d35957e60dff23
8/19/2017 21:17,8/19/2017 21:19,Confident,Confident,Not confident at all,Very confident,Confident,Very confident,Very confident,Yes,Yes,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,db35c26711d8dc4c870e37d677dd6860b27d168d464ad50d084e34cf13aea4db
8/19/2017 21:13,8/19/2017 21:17,Slightly confident,Somewhat confident,Slightly confident,Confident,Confident,Somewhat confident,Somewhat confident,Unsure,Yes,Yes,Yes,Yes,Yes,Unsure,School of Information Systems,e693150f4e57750e72b22e3a643faf7019a7cbfc72bac87a659d940779717515
8/19/2017 20:49,8/19/2017 20:53,Not confident at all,Not confident at all,Not confident at all,Somewhat confident,Slightly confident,Slightly confident,Not confident at all,No,Unsure,No,Yes,No,No,No,Lee Kong Chian School of Business,a7d463dd0a3669e8e5670861ae5349dcedbf06b245a055c77f5a00eb4a1633db
8/19/2017 20:45,8/19/2017 20:46,Confident,Very confident,Not confident at all,Very confident,Confident,Confident,Confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,1d7cd7b61c1ab66b34a75cb075fcceabb161f4a5e772f3eb782ad94ef55ded32
8/19/2017 20:30,8/19/2017 20:32,Not confident at all,Slightly confident,Not confident at all,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,No,Yes,No,Yes,Yes,Yes,Yes,School of Social Sciences,00b677e11634957bfabff109226475ca03363d96825b767a3c845c7b9c7ef2e1
8/19/2017 20:07,8/19/2017 20:10,Confident,Confident,Confident,Very confident,Very confident,Confident,Very confident,Yes,Yes,No,Yes,Yes,No,No,Lee Kong Chian School of Business,2a5ff39d40f8512d8aef0819413151c207eb037e1fe69b70789a09249eeac002
8/19/2017 19:18,8/19/2017 19:19,Slightly confident,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,No,Yes,Yes,Yes,Yes,No,Unsure,Lee Kong Chian School of Business,d0c058c6711396c389467a3321e73fdf172d694d44b246aa7188e0a0ce2a68f9
8/19/2017 18:53,8/19/2017 18:54,Somewhat confident,Confident,Confident,Confident,Confident,Very confident,Very confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,92614e4898761bc2a466b54fd0b205c82dcf5e7ab3d02feb0f59c9c108c309fc
8/19/2017 18:27,8/19/2017 18:30,Slightly confident,Somewhat confident,Confident,Confident,Slightly confident,Somewhat confident,Somewhat confident,No,No,Unsure,Yes,Unsure,No,No,School of Economics,16e9104d10b260f5d59d7fabc94f9aaa03a347abce02afcc4288b9877285578d
8/19/2017 17:16,8/19/2017 17:29,Somewhat confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Not confident at all,Not confident at all,No,No,No,No,No,No,No,Lee Kong Chian School of Business,9dea2f900257ca2c82c1dae0326e62c87824fbb0542f2aa08f81dfc7c48d6563
8/19/2017 16:55,8/19/2017 17:02,Slightly confident,Slightly confident,Slightly confident,Confident,Confident,Confident,Confident,No,No,No,No,No,No,No,School of Accountancy,d88b576d49c68801bf9ef14da4947bea6a344961807d25ea5b34c3fe92cd9e02
8/19/2017 16:50,8/19/2017 16:53,Somewhat confident,Somewhat confident,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,No,No,No,No,Unsure,No,Unsure,Lee Kong Chian School of Business,48c8600290d8332b084ae479936b94d1e8cdd5c6d7efc59ff9cb49245a9bb85c
8/19/2017 16:01,8/19/2017 16:04,Confident,Confident,Somewhat confident,Very confident,Confident,Somewhat confident,Somewhat confident,Yes,Yes,No,Yes,Yes,No,No,School of Information Systems,0b9268556b8fa707c7786da0d7a7fb38a48ec22d3411b506247c07d99edad09f
8/19/2017 15:45,8/19/2017 15:47,Slightly confident,Confident,Not confident at all,Very confident,Confident,Confident,Confident,No,No,Unsure,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,fc3a487a0e0af30574a6a3bb7380518665ac8b86c58424b91bf50ae430c54cdf
8/19/2017 15:38,8/19/2017 15:40,Somewhat confident,Somewhat confident,Not confident at all,Very confident,Confident,Very confident,Confident,No,No,No,Yes,No,Yes,Yes,Lee Kong Chian School of Business,d9504d34161ab4058e97643c29443aab374b0674a3b0f985478c8e1c8e5b54b8
8/19/2017 15:04,8/19/2017 15:05,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,64098885b9c9b7f44b7949f0244c269e79568a1534756185137b3525e11de340
8/19/2017 14:53,8/19/2017 15:00,Confident,Confident,Not confident at all,Very confident,Somewhat confident,Very confident,Very confident,Yes,Yes,No,Yes,No,Yes,Yes,School of Information Systems,be8cb3de925bdf5c08f47016c120c9dc92fb81abe0978e814dce318d15f860c9
8/19/2017 14:48,8/19/2017 14:50,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Confident,Confident,Unsure,Yes,No,Yes,Yes,Yes,Yes,School of Social Sciences,8a1cd2ef356af624222b0c0e8efd5e0e73373a0fc092b6c3f213673efb7affd4
8/19/2017 14:28,8/19/2017 14:31,Somewhat confident,Confident,Not confident at all,Very confident,Confident,Not confident at all,Not confident at all,Yes,No,Unsure,Unsure,No,Unsure,Unsure,School of Information Systems,f62ef3b90da61b50305408d47c7de4e81edca54d62851da010b5a9b6207afbac
8/19/2017 14:24,8/19/2017 14:26,Somewhat confident,Somewhat confident,Not confident at all,Confident,Slightly confident,Somewhat confident,Very confident,Yes,Yes,No,Yes,No,No,Yes,School of Economics,e6f57475512902642503edbce4a27e8cc4b8e31e7c8afabba1f28b40d37f1dd9
8/19/2017 14:22,8/19/2017 14:25,Somewhat confident,Confident,Not confident at all,Very confident,Slightly confident,Somewhat confident,Confident,No,Yes,No,Yes,Unsure,Yes,Yes,School of Economics,cb04217154c5734e712694dcec9f5519f34fdb67da138e8b6ed21e8e00b92788
8/19/2017 14:03,8/19/2017 14:04,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,School of Social Sciences,69eb22bdb974d69630adc82c8d5d9aa8de63b39521e672d46a719ce483fccac1
8/19/2017 13:57,8/19/2017 14:00,Somewhat confident,Somewhat confident,Slightly confident,Confident,Slightly confident,Somewhat confident,Slightly confident,Yes,Yes,Unsure,Yes,Unsure,Unsure,Unsure,School of Law,848d74b2ddb122af3bcba5b738e2f2f8eabd9b58553c1acfab3f6a1c6b346347
8/19/2017 13:57,8/19/2017 14:00,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Lee Kong Chian School of Business,ef69f732e6d20c75f18ded2075442b1f7f9870dcbf7e4846640b27f15c9d47db
8/19/2017 13:57,8/19/2017 13:58,Somewhat confident,Not confident at all,Not confident at all,Not confident at all,Slightly confident,Not confident at all,Not confident at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Law,538c4cd9b13e067c1cfc19b3a495e85806d7b83353c1465121034bc54bd6e4a5
8/19/2017 13:22,8/19/2017 13:31,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Confident,Very confident,Unsure,Yes,No,Yes,Yes,Yes,Yes,School of Law,257d187bb3a00946325ed5907554ec733e9c12e1e598ff03299cada8970de374
8/19/2017 13:20,8/19/2017 13:21,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Yes,Yes,No,No,No,No,No,Lee Kong Chian School of Business,e001fb1ee9ee531109a0d40749bf640cf9994f1f46e7119ea256b600f74432d2
8/19/2017 13:09,8/19/2017 13:10,Confident,Confident,Somewhat confident,Very confident,Confident,Very confident,Confident,No,No,No,No,No,No,No,School of Social Sciences,6993bebd3c65f0340b0f26b1d2ab40fbda3124b52a049b15168d7c38350736f6
8/19/2017 12:44,8/19/2017 12:46,Slightly confident,Slightly confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Confident,No,No,No,Unsure,No,No,No,School of Economics,b5170806e96e65603c7cb79468f23ba871a49163ed6e002e6da50f9c2bc5e2cf
8/19/2017 12:42,8/19/2017 12:43,Confident,Confident,Somewhat confident,Confident,Confident,Confident,Confident,No,No,No,No,No,No,No,School of Information Systems,3fb1e8fe0322d049dce2f3018feb3d9f24a8e7d36d4234f3a2f5eb42dc947a02
8/19/2017 12:38,8/19/2017 12:40,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,a66d13de52a764fea9a1ecc373e02876d133c1c758094d2874d6cc396ea88073
8/19/2017 12:29,8/19/2017 12:31,Confident,Very confident,Not confident at all,Very confident,Very confident,Not confident at all,Very confident,Yes,Yes,No,Yes,Yes,No,Yes,School of Information Systems,304a01627766b056ff056a8b0b812d2f05de7491bf33d0a6ccd70ab7bf14e79f
8/19/2017 12:23,8/19/2017 12:25,Somewhat confident,Confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Confident,Unsure,Yes,Unsure,Yes,Yes,Yes,Yes,School of Economics,8554df47cd41048e2ff91723b984766acbed7e468cafcd803e10de2970aed69c
8/19/2017 12:13,8/19/2017 12:18,Slightly confident,Slightly confident,Not confident at all,Somewhat confident,Slightly confident,Slightly confident,Not confident at all,No,No,No,No,No,No,No,School of Economics,fb65ff2fd20cd3c264fe2153d532bef81656d870d1db964216979b583c6c129d
8/19/2017 11:46,8/19/2017 11:50,Not confident at all,Not confident at all,Not confident at all,Confident,Slightly confident,Slightly confident,Slightly confident,No,No,No,No,No,No,No,School of Economics,b0cf479a42335c879a808aa973bc5225968b83bcd7fa1d76d19cd8c23fbd0eaf
8/19/2017 11:20,8/19/2017 11:21,Somewhat confident,Confident,Confident,Confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,cfa4d01f13bb38affd6482b309549c18925cec00d091c44c65a6d2f722ab205a
8/19/2017 9:36,8/19/2017 9:38,Confident,Very confident,Confident,Very confident,Somewhat confident,Somewhat confident,Confident,Yes,Yes,Yes,Yes,Yes,No,Yes,Lee Kong Chian School of Business,ac33536f6504dd7ff3dcb0374688e7c09e55641e6301b837ace07c4c7acd4921
8/19/2017 9:31,8/19/2017 9:33,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Confident,Somewhat confident,No,No,No,No,Yes,No,Yes,School of Accountancy,9b7b6ce8488647d6faef8959139f1b8689fe7600710cd8949d96b90709a89331
8/19/2017 8:31,8/19/2017 8:32,Slightly confident,Confident,Somewhat confident,Confident,Slightly confident,Confident,Confident,No,No,Unsure,Yes,No,Yes,Unsure,School of Information Systems,4124a0bbff1dc7c8a73669251ddd45b96ad3d31ca289dd6a79d7c93d9f770478
8/19/2017 7:23,8/19/2017 7:25,Slightly confident,Somewhat confident,Not confident at all,Somewhat confident,Somewhat confident,Confident,Confident,No,Unsure,No,Unsure,Unsure,Unsure,Unsure,School of Accountancy,381d261de9fba8e10e94f98bad512eca58c3a2b1f3d13d02e16a1ce8c5273eff
8/19/2017 3:41,8/19/2017 3:43,Confident,Very confident,Confident,Very confident,Very confident,Very confident,Very confident,Yes,No,No,Yes,Yes,Yes,Yes,School of Economics,d4edbf6ed54da80240be4d4ccebcf55cb444ae592acd9d971ec5afbe1d32c89b
8/19/2017 2:01,8/19/2017 2:01,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Unsure,Yes,Yes,Yes,Yes,Yes,School of Information Systems,bc728241cd13cdabeb3248db3088d3f270996cf83d73bd80244ab25547c5d893
8/19/2017 1:48,8/19/2017 1:51,Confident,Confident,Somewhat confident,Very confident,Confident,Confident,Not confident at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Lee Kong Chian School of Business,100da291b7b8fb41cec77104968fbd566dc77c9ef280603699a4c6d298631310
8/19/2017 1:42,8/19/2017 1:43,Somewhat confident,Somewhat confident,Slightly confident,Confident,Confident,Somewhat confident,Somewhat confident,Yes,Yes,Unsure,Unsure,Yes,Yes,Yes,School of Accountancy,5eea15b600a2fa77a827f444eb64f1ce4cab7a153de376d399eeef2db3f023e3
8/19/2017 1:35,8/19/2017 1:39,Somewhat confident,Confident,Slightly confident,Confident,Somewhat confident,Not confident at all,Not confident at all,No,No,No,Yes,No,No,No,School of Information Systems,b8702b61c4334f3aebdcadaaf1fcde8166ddcdfc1f88661571929b0e22401c4e
8/19/2017 1:37,8/19/2017 1:39,Somewhat confident,Confident,Confident,Very confident,Very confident,Somewhat confident,Somewhat confident,No,No,No,No,No,Unsure,No,School of Economics,e059f66e12ffd720cf5caa5512fb633003f18505a4ff747d42c23ea202c71e29
8/18/2017 23:54,8/19/2017 0:01,Slightly confident,Confident,Not confident at all,Very confident,Somewhat confident,Slightly confident,Somewhat confident,Yes,Yes,No,Yes,Unsure,Unsure,Yes,School of Social Sciences,3eb97aa76e0295b9951233ff307cdc9c0aec29bac7823132e66c46014865b541
8/18/2017 23:54,8/18/2017 23:58,Somewhat confident,Confident,Confident,Very confident,Very confident,Somewhat confident,Somewhat confident,Yes,Yes,Unsure,Yes,Yes,Unsure,Unsure,Lee Kong Chian School of Business,44a9b687b77cee123dc76e5290ee0d3fbd3d87b6ebbb8d0efbd135ce40600867
8/18/2017 23:02,8/18/2017 23:05,Somewhat confident,Somewhat confident,Somewhat confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,No,Unsure,No,Yes,Unsure,Yes,Unsure,Lee Kong Chian School of Business,a23034728292ebf464aa5c51fd630f79d13c62371fec7b7306eb730cad482f70
8/18/2017 21:22,8/18/2017 21:23,Slightly confident,Not confident at all,Not confident at all,Somewhat confident,Slightly confident,Slightly confident,Not confident at all,No,No,No,Yes,Yes,No,No,School of Information Systems,19f97f23d42fa100fb99949c8ec6411a24d1aa1d9b7d9411ef69d1d3a9fce558
8/18/2017 18:30,8/18/2017 18:36,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Accountancy,7297f2a98e7f1e6b7078df1fad74bd93255b8b5bea04db6887f2dcd23a77c5ac
8/18/2017 18:27,8/18/2017 18:29,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,No,No,No,Yes,No,No,No,School of Information Systems,ab18f082770f7a7cd50623b268439c1bafe5581c9d23c2dc57ad1260c7c80f77
8/18/2017 17:36,8/18/2017 17:39,Confident,Confident,Slightly confident,Very confident,Confident,Somewhat confident,Somewhat confident,No,No,No,No,Unsure,Unsure,Unsure,Lee Kong Chian School of Business,a9f8be6df91208b75eb9c71fb3eb58a7630d28b946a1b3699523bc72a721ade5
8/18/2017 17:00,8/18/2017 17:01,Slightly confident,Somewhat confident,Slightly confident,Somewhat confident,Somewhat confident,Confident,Confident,Yes,Yes,No,Yes,Yes,Yes,Yes,School of Information Systems,1906680247092389486e09f828a508a185e3f2b35b6c6273957b08ed9bdb7651
8/18/2017 16:38,8/18/2017 16:38,Confident,Somewhat confident,Somewhat confident,Confident,Confident,Somewhat confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,6b4a72aa4eccaed1678c088e350757d9d3a61dbb908d7c81a27f6fbdeef581c1
8/18/2017 15:58,8/18/2017 16:02,Not confident at all,Slightly confident,Not confident at all,Slightly confident,Not confident at all,Not confident at all,Not confident at all,No,Yes,No,Yes,No,No,No,School of Information Systems,c686bfa9fc58a4f9c7a157bfa7ebb44b25edb792f036327762efeb1b31a40d66
8/18/2017 15:43,8/18/2017 15:46,Not confident at all,Not confident at all,Not confident at all,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,No,No,No,No,No,No,No,School of Information Systems,9ae7dfed5645008034d0b9f6503bb996ffb38ebfe5d55db2c2e8e154d90bfc82
8/18/2017 15:36,8/18/2017 15:38,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,69766d0adfa4abe95cd51e85aba1c3d22e2eed4819147a7b104bf0e2c293ac82
8/18/2017 12:00,8/18/2017 12:01,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Economics,e6aa508db083eff159cb7b738d223eb7c1e80c888f92b5cacdeb17fa4d67d29c
8/18/2017 8:56,8/18/2017 8:57,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,No,No,No,No,No,No,No,School of Accountancy,497a95abbdf9795dbc427ed722e710cfb0a70c3102f0d83305fbb311a5bce52c
8/18/2017 7:44,8/18/2017 7:45,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Slightly confident,Somewhat confident,Somewhat confident,No,No,No,No,No,Yes,Yes,School of Accountancy,44ce00cb489ce132c960c154a652aa0f95b1f2e93e67bd1d9b239346207aaa63
8/18/2017 7:12,8/18/2017 7:13,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Lee Kong Chian School of Business,58ae1cf1379752f1c95c80e6a2fccf026e7f6ebfe4d7908d28fced012d00c641
8/18/2017 1:41,8/18/2017 1:43,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,No,Unsure,Unsure,Yes,No,No,Unsure,Lee Kong Chian School of Business,e937b38003c743fb3008f2b939b55b66dca741d02c85957e861514c4c28bd8d9
8/18/2017 1:40,8/18/2017 1:42,Somewhat confident,Very confident,Slightly confident,Very confident,Very confident,Very confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,5a53c80dcbd7978e3dd1c357bb9024949b3f1d39f3e0bf4325da460f17fa93fa
8/18/2017 1:07,8/18/2017 1:10,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,No,No,No,No,No,No,No,School of Information Systems,7b0ac36f693acb32b5c6143fc8fd9f277ff935537e03171b535938c3ef78eee6
8/18/2017 1:03,8/18/2017 1:06,Somewhat confident,Confident,Not confident at all,Confident,Slightly confident,Slightly confident,Somewhat confident,Unsure,Yes,No,Yes,No,Unsure,Yes,Lee Kong Chian School of Business,359e8bc7149c40cc538b32235a2215267b77be44989ba6e65ae26a6d8b53d585
